0,1,2,3,4,5,6,7,8,9,10,11
교과서박물관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
국제삼성출판박물관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
우리역사바로알기시민연대,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
역사문제연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국상담교육연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크 : 없음,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
5·18민주유공자유족회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
광주학생독립운동기념관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
극동문제연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
매헌윤봉길의사기념관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
부산광복기념관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
아단문고,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
일제강제동원피해자유족회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크 : 없음,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
국립일제강제동원역사관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
전쟁과여성인권박물관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국원폭피해자협회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
경제정의실천시민연합,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
새마을운동중앙회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
언론인권센터,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
지역발전연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
지방행정발전연구원,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국경영연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국행정학회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
성북문화원,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
제주문화원,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
원불교역사박물관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국기독교역사박물관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국민족예술인총연합회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
대한야구협회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
사단법인 한국무용협회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
부정부패추방시민연합회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
사회진보연대,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국YMCA전국연맹,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
소비자시민모임,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
전국교직원노동조합,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국이주여성인권센터,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국여성단체연합,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
국사편찬위원회,1. 아카이브 소개,2. 정보목록,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
역사학연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한국근현대사박물관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
남북어린이어깨동무,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
남북평화재단,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
민족통일중앙협의회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
평화문제연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
평화재단,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
한반도평화연구원,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
흥사단민족통일운동본부,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
국립공원을지키는시민의모임,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
녹색연합,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
숲연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
에너지시민연대,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
자원순환사회연대,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
환경문화시민연대,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
환경운동연합,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
서울우리소리박물관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 1명,6. 기타,,,,,
기후변화행동연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
에코피스아시아,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
국제개발협력민간협의회,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
민족문제연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
식민지역사박물관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
4.16기억저장소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
백범김구기념관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
이한열기념관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
전태일기념관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
우당이회영기념관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
도산안창호기념관,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
국토환경연구소,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
세계평화청년학생연합,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
북한인권시민연합,1. 아카이브 소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 0명,6. 기타,,,,,
서울과학기술대학교,1. 기관소개,2. 정보목록 http://www.seoultech.ac.kr/service/pubinfo/pubinfo3/,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크 : 없음,5. 기록물관리전문요원 배치 인원 : 1명,6. 기타,,,,,
서울대학교,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 4명,6. 기타,,,,,
한국방송통신대학교,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 2명,6. 기타,,,,,
한국체육대학교,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황 :  없음,4. 기록관 홈페이지 링크 : 없음 ,5. 기록물관리전문요원 배치 인원 : 1명,6. 기타,,,,,
서울시립대학교,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크 : 없음,5. 기록물관리전문요원 배치 인원 : 1명,6. 기타,,,,,
한국예술종합학교,1. 기관소개,2. 정보목록 https://www.karts.ac.kr/main/index.do?menuId=120303000000,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크 : 없음,5. 기록물관리전문요원 배치 인원 : 1명,6. 기타,,,,,
고려대학교,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크 https://archives.korea.ac.kr:444/,5. 기록물관리전문요원 배치 인원 : 5명,6. 기타,,,,,
경희대학교,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음 ,4. 기록관 홈페이지 링크 : 없음,5. 기록물관리전문요원 배치 인원 : 3명,6. 기타,,,,,
명지대학교 ,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크 http://www.archives.mju.ac.kr/cybr/MainIndex.jsp,5. 기록물관리전문요원 배치 인원 : 1명,6. 기타,,,,,
광운대학교,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 1명,6. 기타,,,,,
연세대학교 ,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황,4. 기록관 홈페이지 링크 https://museum.yonsei.ac.kr/museum/index.do,5. 기록물관리전문요원 배치 인원 : 4명,6. 기타,,,,,
이화여자대학교,1. 기관소개,2. 정보목록 : 없음,3. 보유기록물 현황 : 없음,4. 기록관 홈페이지 링크,5. 기록물관리전문요원 배치 인원 : 4명,6. 기타,,,,,
